ONTOLOGY_NAME,FORGETTING_METHOD,FORGETTING_STRATEGY,FORMULA_ID,JUSTIFICATION_ID,FORMULA_SIZE,JUSTIFICATION_SIZE,STRATEGY_STEP_COUNT,EXPLANATION_LENGTH,JUSTIFICATION_INCREASE_AMOUNT,SUCCESSFUL_EXPLANATION
pizza,AlchTBoxForgetter,1,380,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,380,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,380,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,381,0,2,5,4,4,0,1
pizza,AlchTBoxForgetter,1,382,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,383,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,384,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,385,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,386,0,2,4,8,8,5,1
pizza,AlchTBoxForgetter,1,387,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,387,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,388,10,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,388,11,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,388,13,2,8,8,8,0,0
pizza,AlchTBoxForgetter,1,388,12,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,388,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,388,16,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,388,17,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,388,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,388,15,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,388,14,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,388,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,388,19,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,388,25,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,388,24,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,388,18,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,388,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,388,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,388,26,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,388,27,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,388,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,1,388,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,388,23,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,388,22,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,388,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,388,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,388,20,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,388,21,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,388,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,389,27,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,389,26,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,389,24,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,389,18,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,389,19,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,389,25,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,389,21,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,389,20,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,389,22,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,389,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,389,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,389,23,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,389,12,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,389,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,389,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,389,13,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,389,11,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,389,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,389,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,389,10,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,389,14,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,389,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,389,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,389,15,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,389,17,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,389,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,389,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,389,16,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,391,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,1,391,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,1,392,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,393,0,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,393,1,2,5,6,6,4,1
pizza,AlchTBoxForgetter,1,394,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,394,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,394,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,394,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,394,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,394,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,395,3,2,8,9,9,4,1
pizza,AlchTBoxForgetter,1,395,2,2,7,8,8,4,1
pizza,AlchTBoxForgetter,1,395,0,2,7,8,8,4,1
pizza,AlchTBoxForgetter,1,395,1,2,6,7,7,4,1
pizza,AlchTBoxForgetter,1,396,2,2,6,7,7,2,1
pizza,AlchTBoxForgetter,1,396,3,2,7,8,8,2,1
pizza,AlchTBoxForgetter,1,396,1,2,5,6,6,2,1
pizza,AlchTBoxForgetter,1,396,0,2,6,7,7,2,1
pizza,AlchTBoxForgetter,1,397,1,2,4,4,4,1,1
pizza,AlchTBoxForgetter,1,397,0,2,5,5,5,1,1
pizza,AlchTBoxForgetter,1,397,2,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,397,3,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,398,29,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,398,15,2,8,8,8,0,0
pizza,AlchTBoxForgetter,1,398,14,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,398,28,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,398,16,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,398,17,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,398,13,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,398,12,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,398,10,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,398,11,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,398,4,2,6,6,6,0,1
pizza,AlchTBoxForgetter,1,398,5,2,6,7,7,0,1
pizza,AlchTBoxForgetter,1,398,7,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,398,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,398,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,398,3,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,398,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,398,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,398,8,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,398,9,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,398,20,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,398,21,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,398,23,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,398,22,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,398,32,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,398,26,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,398,27,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,398,25,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,398,31,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,398,19,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,398,18,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,398,30,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,398,24,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,399,7,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,399,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,399,4,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,399,5,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,399,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,399,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,399,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,399,3,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,399,22,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,399,23,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,399,21,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,399,20,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,399,18,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,399,24,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,399,30,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,399,31,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,399,25,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,399,19,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,399,27,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,399,26,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,399,32,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,399,17,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,399,16,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,399,14,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,399,28,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,399,29,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,399,15,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,399,11,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,399,10,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,399,12,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,399,13,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,399,8,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,399,9,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,401,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,402,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,402,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,402,2,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,402,3,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,402,6,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,402,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,402,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,403,2,2,11,16,14,23,1
pizza,AlchTBoxForgetter,1,403,3,2,11,16,14,23,1
pizza,AlchTBoxForgetter,1,403,1,2,11,16,14,23,1
pizza,AlchTBoxForgetter,1,403,0,2,11,17,15,30,1
pizza,AlchTBoxForgetter,1,403,4,2,11,16,14,23,1
pizza,AlchTBoxForgetter,1,403,5,2,11,16,14,23,1
pizza,AlchTBoxForgetter,1,403,6,2,11,16,14,23,1
pizza,AlchTBoxForgetter,1,404,8,2,12,16,13,7,1
pizza,AlchTBoxForgetter,1,404,9,2,12,16,13,7,1
pizza,AlchTBoxForgetter,1,404,10,2,12,16,13,7,1
pizza,AlchTBoxForgetter,1,404,11,2,12,16,13,7,1
pizza,AlchTBoxForgetter,1,404,13,2,13,17,14,8,1
pizza,AlchTBoxForgetter,1,404,12,2,12,16,13,7,1
pizza,AlchTBoxForgetter,1,404,7,2,13,16,13,7,1
pizza,AlchTBoxForgetter,1,404,6,2,13,16,13,7,1
pizza,AlchTBoxForgetter,1,404,4,2,13,16,13,7,1
pizza,AlchTBoxForgetter,1,404,5,2,13,16,13,7,1
pizza,AlchTBoxForgetter,1,404,1,2,12,16,13,7,1
pizza,AlchTBoxForgetter,1,404,0,2,12,17,14,8,1
pizza,AlchTBoxForgetter,1,404,2,2,13,16,13,7,1
pizza,AlchTBoxForgetter,1,404,3,2,13,16,13,7,1
pizza,AlchTBoxForgetter,1,405,4,2,10,14,11,1,1
pizza,AlchTBoxForgetter,1,405,5,2,10,14,11,1,1
pizza,AlchTBoxForgetter,1,405,6,2,10,14,11,1,1
pizza,AlchTBoxForgetter,1,405,2,2,10,14,11,1,1
pizza,AlchTBoxForgetter,1,405,3,2,10,14,11,1,1
pizza,AlchTBoxForgetter,1,405,1,2,10,14,11,1,1
pizza,AlchTBoxForgetter,1,405,0,2,10,15,12,1,1
pizza,AlchTBoxForgetter,1,406,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,407,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,408,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,409,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,410,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,411,0,2,3,7,5,5,1
pizza,AlchTBoxForgetter,1,412,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,413,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,414,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,415,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,416,0,2,3,7,6,5,1
pizza,AlchTBoxForgetter,1,417,0,2,5,4,4,0,1
pizza,AlchTBoxForgetter,1,418,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,419,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,420,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,421,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,422,0,2,4,8,8,5,1
pizza,AlchTBoxForgetter,1,423,0,2,5,4,4,0,1
pizza,AlchTBoxForgetter,1,424,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,425,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,426,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,427,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,428,0,2,4,8,6,5,1
pizza,AlchTBoxForgetter,1,429,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,430,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,431,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,432,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,433,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,434,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,435,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,436,0,2,4,4,4,2,1
pizza,AlchTBoxForgetter,1,437,0,2,3,7,4,5,1
pizza,AlchTBoxForgetter,1,438,0,2,4,3,3,0,1
pizza,AlchTBoxForgetter,1,439,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,440,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,441,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,442,0,2,3,7,5,5,1
pizza,AlchTBoxForgetter,1,443,0,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,443,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,444,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,444,1,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,444,3,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,444,2,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,444,6,2,8,9,9,0,0
pizza,AlchTBoxForgetter,1,444,7,2,4,4,3,0,1
pizza,AlchTBoxForgetter,1,444,5,2,6,7,6,0,1
pizza,AlchTBoxForgetter,1,444,4,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,445,3,2,4,4,4,0,1
pizza,AlchTBoxForgetter,1,445,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,445,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,445,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,445,5,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,445,4,2,6,6,6,0,0
pizza,AlchTBoxForgetter,1,445,6,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,445,7,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,446,1,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,446,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,447,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,448,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,449,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,450,0,2,2,6,4,5,1
pizza,AlchTBoxForgetter,1,451,0,2,5,5,4,1,1
pizza,AlchTBoxForgetter,1,451,1,2,4,4,3,1,1
pizza,AlchTBoxForgetter,1,453,14,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,7,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,453,28,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,453,29,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,6,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,453,15,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,4,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,17,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,16,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,5,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,1,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,453,12,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,453,13,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,0,2,3,2,2,0,1
pizza,AlchTBoxForgetter,1,453,11,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,453,2,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,3,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,453,10,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,35,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,21,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,453,20,2,5,6,6,0,1
pizza,AlchTBoxForgetter,1,453,34,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,22,2,7,8,8,0,0
pizza,AlchTBoxForgetter,1,453,36,2,5,5,5,0,1
pizza,AlchTBoxForgetter,1,453,37,2,7,7,7,0,0
pizza,AlchTBoxForgetter,1,453,23,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,8,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,27,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,33,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,453,32,2,3,3,2,0,1
pizza,AlchTBoxForgetter,1,453,26,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,9,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,18,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,453,30,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,24,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,25,2,5,5,5,0,0
pizza,AlchTBoxForgetter,1,453,31,2,3,3,3,0,1
pizza,AlchTBoxForgetter,1,453,19,2,5,6,5,0,1
pizza,AlchTBoxForgetter,1,455,0,2,1,0,0,0,1
pizza,AlchTBoxForgetter,1,456,0,2,2,1,1,0,1
pizza,AlchTBoxForgetter,1,456,1,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,456,3,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,456,2,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,456,6,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,456,7,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,456,5,2,2,2,1,0,1
pizza,AlchTBoxForgetter,1,456,4,2,2,2,2,0,1
pizza,AlchTBoxForgetter,1,457,3,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,457,2,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,457,0,2,4,4,4,0,0
pizza,AlchTBoxForgetter,1,457,1,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,457,5,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,457,4,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,457,6,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,457,7,2,4,5,5,0,0
pizza,AlchTBoxForgetter,1,458,6,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,458,7,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,458,5,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,458,4,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,458,0,2,6,7,7,0,0
pizza,AlchTBoxForgetter,1,458,1,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,458,3,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,458,2,2,6,8,8,0,0
pizza,AlchTBoxForgetter,1,459,5,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,459,4,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,459,6,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,459,7,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,459,3,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,459,2,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,459,0,2,12,18,16,29,1
pizza,AlchTBoxForgetter,1,459,1,2,12,17,15,23,1
pizza,AlchTBoxForgetter,1,460,8,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,460,9,2,13,17,14,7,1
pizza,AlchTBoxForgetter,1,460,1,2,16,18,15,8,1
pizza,AlchTBoxForgetter,1,460,10,2,13,17,14,7,1
pizza,AlchTBoxForgetter,1,460,11,2,13,17,14,7,1
pizza,AlchTBoxForgetter,1,460,0,2,13,18,15,8,1
pizza,AlchTBoxForgetter,1,460,2,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,460,13,2,13,17,14,7,1
pizza,AlchTBoxForgetter,1,460,12,2,13,17,14,8,1
pizza,AlchTBoxForgetter,1,460,3,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,460,7,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,460,6,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,460,4,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,460,15,2,13,17,14,7,1
pizza,AlchTBoxForgetter,1,460,14,2,13,17,14,8,1
pizza,AlchTBoxForgetter,1,460,5,2,16,17,14,7,1
pizza,AlchTBoxForgetter,1,461,2,2,11,15,12,1,1
pizza,AlchTBoxForgetter,1,461,3,2,11,15,12,1,1
pizza,AlchTBoxForgetter,1,461,1,2,11,15,12,1,1
pizza,AlchTBoxForgetter,1,461,0,2,11,16,13,2,1
pizza,AlchTBoxForgetter,1,461,4,2,11,15,12,1,1
pizza,AlchTBoxForgetter,1,461,5,2,11,15,12,1,1
pizza,AlchTBoxForgetter,1,461,7,2,11,15,12,1,1
pizza,AlchTBoxForgetter,1,461,6,2,11,15,12,1,1
